url,name,slug,postal_code,condo_fee_min_brl,iptu_min_brl,area_min_m2,area_max_m2,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,parking_spots_min,parking_spots_max,construction_year
https://www.quintoandar.com.br/condominio/rua-professor-emanoel-paulo-peluso-840-campeche-florianopolis-jdjrs4jznk,,rua-professor-emanoel-paulo-peluso-840-campeche-florianopolis,88066-040,1,40,25,70,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/servidao-aldo-flores-da-cunha-366-sao-joao-do-rio-vermelho-florianopolis-pm8sq8549k,,servidao-aldo-flores-da-cunha-366-sao-joao-do-rio-vermelho-florianopolis,88060-211,,,60,60,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/isola-di-fiori-agronomica-florianopolis-4pxns5r3wd,Isola di Fiori,isola-di-fiori-agronomica-florianopolis,88025-000,860,100,56,150,1,4,1,4,1,2,
https://www.quintoandar.com.br/condominio/andressa-abraao-florianopolis-2drrs4zg0d,Andressa,andressa-abraao-florianopolis,88085-240,470,125,65,117,2,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/rua-das-11-horas-355-sao-joao-do-rio-vermelho-florianopolis-6knzs7vxgk,,rua-das-11-horas-355-sao-joao-do-rio-vermelho-florianopolis,88060-255,,,46,65,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/servidao-novas-palmeiras-522-ingleses-do-rio-vermelho-florianopolis-ndv7s302ld,,servidao-novas-palmeiras-522-ingleses-do-rio-vermelho-florianopolis,88060-208,150,,40,60,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-bianca-itacorubi-florianopolis-ek99srw6ek,Residencial Bianca,residencial-bianca-itacorubi-florianopolis,88034-500,550,,102,209,2,4,2,4,,3,
https://www.quintoandar.com.br/condominio/residencial-villa-dos-mares-ingleses-norte-florianopolis-9pm8snew3k,Residencial Villa dos Mares,residencial-villa-dos-mares-ingleses-norte-florianopolis,88058-500,755,,68,270,2,4,1,5,1,3,
https://www.quintoandar.com.br/condominio/villa-brunello-corrego-grande-florianopolis-ek99sv3wjk,Villa Brunello,villa-brunello-corrego-grande-florianopolis,88037-500,603,78,70,108,2,3,1,2,,2,
https://www.quintoandar.com.br/condominio/montreal-residence-canasvieiras-florianopolis-k99s1g150k,Montreal Residence,montreal-residence-canasvieiras-florianopolis,88054-460,320,150,34,50,1,1,1,1,1,2,
https://www.quintoandar.com.br/condominio/nao-tem-sao-joao-do-rio-vermelho-florianopolis-9dzqsw6ord,,nao-tem-sao-joao-do-rio-vermelho-florianopolis,88060-000,,167,90,170,2,3,1,2,2,2,
https://www.quintoandar.com.br/condominio/servidao-luiza-maria-dos-santos-240-sao-joao-do-rio-vermelho-florianopolis-p0gs5q7ygk,,servidao-luiza-maria-dos-santos-240-sao-joao-do-rio-vermelho-florianopolis,88060-435,,,32,32,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/rua-mario-moura-134-cachoeira-do-bom-jesus-florianopolis-knzsyvvvnk,,rua-mario-moura-134-cachoeira-do-bom-jesus-florianopolis,88056-110,637,,47,82,1,2,1,2,,1,
https://www.quintoandar.com.br/condominio/edificio-solar-da-dagmar-balneario-florianopolis-jdjrsygzqk,Edifício Solar da Dagmar,edificio-solar-da-dagmar-balneario-florianopolis,88075-310,,,89,113,3,3,2,2,1,1,1990
https://www.quintoandar.com.br/condominio/mansao-de-monte-carlo-agronomica-florianopolis-rp0gsnoe1k,Mansao de Monte Carlo,mansao-de-monte-carlo-agronomica-florianopolis,88025-002,826,223,89,135,2,3,2,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-xangrila-ingleses-do-rio-vermelho-florianopolis-ndv7syj48d,Residencial Xangrilá,residencial-xangrila-ingleses-do-rio-vermelho-florianopolis,88058-259,,,50,50,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/rua-quatorze-de-maio-213-capoeiras-florianopolis-6knzs5lork,,rua-quatorze-de-maio-213-capoeiras-florianopolis,88090-710,200,75,33,35,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/residencial-jardim-atlantico-jardim-atlantico-florianopolis-p6js88685k,Residencial Jardim Atlântico,residencial-jardim-atlantico-jardim-atlantico-florianopolis,88095-200,240,25,46,53,2,2,1,1,,1,
https://www.quintoandar.com.br/condominio/rua-senador-alberto-pasqualine-44-jardim-atlantico-florianopolis-d5zso7q5qd,,rua-senador-alberto-pasqualine-44-jardim-atlantico-florianopolis,88090-400,,,56,80,2,3,1,1,,2,
https://www.quintoandar.com.br/condominio/servidao-vicentina-custodia-santos-23-ingleses-do-rio-vermelho-florianopolis-jpqmsznvwd,,servidao-vicentina-custodia-santos-23-ingleses-do-rio-vermelho-florianopolis,88058-293,,,49,165,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/refugio-do-rei-canasvieiras-florianopolis-7kg3s085jp,Refúgio do Rei,refugio-do-rei-canasvieiras-florianopolis,88054-515,750,203,74,99,2,3,1,3,1,2,2006
https://www.quintoandar.com.br/condominio/ilhas-do-sol-centro-florianopolis-4pxns8og3d,Ilhas do Sol,ilhas-do-sol-centro-florianopolis,88010-400,831,200,95,160,2,4,1,3,1,2,
https://www.quintoandar.com.br/condominio/studeo-1335-trindade-florianopolis-p6js8lgm0k,Studeo 1335,studeo-1335-trindade-florianopolis,88036-003,341,,30,222,1,3,1,3,1,2,2023
https://www.quintoandar.com.br/condominio/ilha-do-arvoredo-itacorubi-florianopolis-6knzs88o4k,Ilha do Arvoredo,ilha-do-arvoredo-itacorubi-florianopolis,88034-000,600,,75,151,2,3,1,3,1,1,
https://www.quintoandar.com.br/condominio/rua-europa-370-trindade-florianopolis-9p18sqe83k,,rua-europa-370-trindade-florianopolis,88036-135,,,87,87,3,3,1,1,1,1,
https://www.quintoandar.com.br/condominio/solar-de-santa-clara-itacorubi-florianopolis-rdyos28z6k,Solar de Santa Clara,solar-de-santa-clara-itacorubi-florianopolis,88034-100,380,57,68,123,1,3,1,4,,2,
https://www.quintoandar.com.br/condominio/edificio-frans-liszt-agronomica-florianopolis-p18s00r8jk,Edifício Frans Liszt,edificio-frans-liszt-agronomica-florianopolis,88025-002,1800,6500,116,190,3,4,3,4,1,1,
https://www.quintoandar.com.br/condominio/rodovia-baldicero-filomeno-1664-ribeirao-da-ilha-florianopolis-d71s60yjqd,,rodovia-baldicero-filomeno-1664-ribeirao-da-ilha-florianopolis,88064-000,,,54,110,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/village-das-acacias-morro-das-pedras-florianopolis-k99s01910k,Village das Acácias,village-das-acacias-morro-das-pedras-florianopolis,88066-100,550,184,226,284,3,6,3,6,3,5,
https://www.quintoandar.com.br/condominio/avenida-das-raias-308-jurere-florianopolis-rdyosqrrgk,,avenida-das-raias-308-jurere-florianopolis,88053-400,750,975,64,85,2,2,1,2,1,2,
https://www.quintoandar.com.br/condominio/anita-garibaldi-capoeiras-florianopolis-6knzsqyeok,Anita Garibaldi,anita-garibaldi-capoeiras-florianopolis,88070-150,291,,42,65,1,2,1,1,,1,2002
https://www.quintoandar.com.br/condominio/rua-professor-emanoel-paulo-peluso-1066-campeche-florianopolis-dzqsgo8nnd,,rua-professor-emanoel-paulo-peluso-1066-campeche-florianopolis,88066-040,270,28,33,100,1,3,1,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-ingleses-ii-ingleses-norte-florianopolis-k99s1lq6nk,Residencial Ingleses II,residencial-ingleses-ii-ingleses-norte-florianopolis,88058-460,,,60,62,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/rua-radialista-dakir-polidoro-195-campeche-florianopolis-kojs2lo23d,,rua-radialista-dakir-polidoro-195-campeche-florianopolis,88063-565,650,120,105,231,2,3,2,3,1,2,2012
https://www.quintoandar.com.br/condominio/residencial-caminho-das-dunas-ingleses-do-rio-vermelho-florianopolis-ek99s980vk,Residencial Caminho das Dunas,residencial-caminho-das-dunas-ingleses-do-rio-vermelho-florianopolis,88058-320,,,80,80,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/travessa-dos-imigrantes-200-ingleses-do-rio-vermelho-florianopolis-d37s5xv1yp,,travessa-dos-imigrantes-200-ingleses-do-rio-vermelho-florianopolis,88058-418,,,89,89,3,3,1,1,1,1,
https://www.quintoandar.com.br/condominio/servidao-nossa-senhora-aparecida-290-ingleses-do-rio-vermelho-florianopolis-dw2s9evw3d,,servidao-nossa-senhora-aparecida-290-ingleses-do-rio-vermelho-florianopolis,88058-089,,,132,135,2,3,3,3,1,2,
https://www.quintoandar.com.br/condominio/morada-do-norte-centro-florianopolis-k87s72vmop,Morada do Norte,morada-do-norte-centro-florianopolis,88015-702,1000,134,94,290,2,4,1,5,1,2,
https://www.quintoandar.com.br/condominio/cannes-club-residence-ingleses-do-rio-vermelho-florianopolis-djrsv9xl8k,Cannes Club Residence,cannes-club-residence-ingleses-do-rio-vermelho-florianopolis,88058-560,600,240,80,98,2,2,2,2,1,2,
https://www.quintoandar.com.br/condominio/estrela-verde-ingleses-do-rio-vermelho-florianopolis-2drrs4x7ld,Estrela Verde,estrela-verde-ingleses-do-rio-vermelho-florianopolis,88058-580,330,100,72,248,2,3,1,5,1,2,
https://www.quintoandar.com.br/condominio/recanto-do-sol-ingleses-do-rio-vermelho-florianopolis-0d71swg88d,Recanto do Sol,recanto-do-sol-ingleses-do-rio-vermelho-florianopolis,88058-577,,,59,59,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/palmeira-imperial-residence-ingleses-do-rio-vermelho-florianopolis-9pm8s1jy0k,Palmeira Imperial Residence,palmeira-imperial-residence-ingleses-do-rio-vermelho-florianopolis,88058-560,150,13,53,210,2,3,1,4,1,2,
https://www.quintoandar.com.br/condominio/res-fernando-pessoa-canto-florianopolis-rp0gs2139k,Res. Fernando Pessoa,res-fernando-pessoa-canto-florianopolis,88070-740,871,187,117,251,3,3,1,5,,3,2008
https://www.quintoandar.com.br/condominio/marcelo-machado-ingleses-do-rio-vermelho-florianopolis-jdjrs19j2k,Marcelo Machado,marcelo-machado-ingleses-do-rio-vermelho-florianopolis,88058-510,390,91,54,75,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/maria-julia-ingleses-norte-florianopolis-xplgs9qqvk,Maria Júlia,maria-julia-ingleses-norte-florianopolis,88058-480,,,118,135,3,3,3,3,1,1,2017
https://www.quintoandar.com.br/condominio/residencial-villa-grecia-capoeiras-florianopolis-xplgs4eq1k,Residencial Villa Grécia,residencial-villa-grecia-capoeiras-florianopolis,88090-000,350,,43,97,1,3,1,1,,1,2005
https://www.quintoandar.com.br/condominio/servidao-manoel-cesario-coelho-579-sao-joao-do-rio-vermelho-florianopolis-pxnsno84jd,,servidao-manoel-cesario-coelho-579-sao-joao-do-rio-vermelho-florianopolis,88060-421,,,40,40,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/portal-da-agronomica-agronomica-florianopolis-9pm8sllv7k,Portal da Agronômica,portal-da-agronomica-agronomica-florianopolis,88025-380,650,138,65,279,1,4,2,4,1,2,2009
https://www.quintoandar.com.br/condominio/rua-joaquim-nabuco-1850-capoeiras-florianopolis-6knzs6xyyk,,rua-joaquim-nabuco-1850-capoeiras-florianopolis,88090-061,,,76,76,2,2,2,2,,,
https://www.quintoandar.com.br/condominio/rua-florianopolis-700-mathias-velho-canoas-wk27s4291p,,rua-florianopolis-700-mathias-velho-canoas,92330-500,,,50,70,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/essa-agronomica-florianopolis-jdjrsnw6yk,essa,essa-agronomica-florianopolis,88025-300,340,269,98,101,3,3,2,2,1,2,1997
https://www.quintoandar.com.br/condominio/poemas-de-drummond-corrego-grande-florianopolis-ek99s77jvk,Poemas de Drummond,poemas-de-drummond-corrego-grande-florianopolis,88037-610,510,125,81,100,2,3,2,2,1,1,1998
https://www.quintoandar.com.br/condominio/florianopolis-vila-bertioga-sao-paulo-ek99sr235k,Florianopolis,florianopolis-vila-bertioga-sao-paulo,03181-100,1500,314,112,198,3,4,1,5,1,2,
https://www.quintoandar.com.br/condominio/edificio-do-trabalhador-centro-florianopolis-wdw2s595md,Edifício do Trabalhador,edificio-do-trabalhador-centro-florianopolis,88020-100,422,60,46,156,1,3,1,2,,2,1975
https://www.quintoandar.com.br/condominio/san-sebastian-itacorubi-florianopolis-ndv7smjxnd,San Sebastian,san-sebastian-itacorubi-florianopolis,88034-000,263,40,53,144,1,2,1,3,,1,
https://www.quintoandar.com.br/condominio/servidao-ipe-branco-351-sao-joao-do-rio-vermelho-florianopolis-ek99slnngk,,servidao-ipe-branco-351-sao-joao-do-rio-vermelho-florianopolis,88060-327,,,30,150,1,2,1,3,,2,
https://www.quintoandar.com.br/condominio/rua-olegario-pereira-100-cachoeira-do-bom-jesus-florianopolis-9p6jsx9l7k,,rua-olegario-pereira-100-cachoeira-do-bom-jesus-florianopolis,88056-435,,133,80,84,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/servidao-maurilio-nunes-99-sao-joao-do-rio-vermelho-florianopolis-k99s1568jk,,servidao-maurilio-nunes-99-sao-joao-do-rio-vermelho-florianopolis,88060-260,100,,40,70,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/travessa-cinco-de-outubro-160-ingleses-do-rio-vermelho-florianopolis-9d37s27oop,,travessa-cinco-de-outubro-160-ingleses-do-rio-vermelho-florianopolis,88058-703,75,36,33,97,1,2,1,1,1,2,
https://www.quintoandar.com.br/condominio/rua-dos-polvos-367-jurere-florianopolis-knzsyq3y6k,,rua-dos-polvos-367-jurere-florianopolis,88053-565,,140,48,65,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/home-cacupe-cacupe-florianopolis-dw2s9wrn5d,Home Cacupé,home-cacupe-cacupe-florianopolis,88050-005,,,66,134,2,3,1,3,,2,
https://www.quintoandar.com.br/condominio/florianopolis-mathias-velho-canoas-7kg3solwlp,Florianópolis,florianopolis-mathias-velho-canoas,92330-500,50,19,55,83,1,2,1,1,,1,
https://www.quintoandar.com.br/condominio/res-blue-bell-bom-abrigo-florianopolis-1d47s70o8d,Res. Blue Bell,res-blue-bell-bom-abrigo-florianopolis,88085-260,300,58,40,78,1,2,1,2,,2,
https://www.quintoandar.com.br/condominio/residencial-villa-d-este-centro-florianopolis-2drrs8g2od,Residencial Villa D Este,residencial-villa-d-este-centro-florianopolis,88015-530,720,150,119,237,2,3,2,3,1,2,1995
https://www.quintoandar.com.br/condominio/ilha-de-itaparica-estreito-florianopolis-plgsgqq43k,Ilha de itaparica,ilha-de-itaparica-estreito-florianopolis,88070-605,395,83,67,152,2,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/estudio-wok-centro-florianopolis-9dzqs7rv1d,eStúdio WOK,estudio-wok-centro-florianopolis,88015-250,771,115,52,132,1,3,1,4,1,2,
https://www.quintoandar.com.br/condominio/san-aneelo-centro-florianopolis-ndv7sr32rd,San Aneelo,san-aneelo-centro-florianopolis,88015-620,1000,229,115,218,3,3,2,3,1,2,
https://www.quintoandar.com.br/condominio/rodovia-baldicero-filomeno-441-ribeirao-da-ilha-florianopolis-pxnsn3oeqd,,rodovia-baldicero-filomeno-441-ribeirao-da-ilha-florianopolis,88066-000,850,109,54,70,1,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-caetes-coqueiros-florianopolis-dzqsgn1god,Residencial Caetés,residencial-caetes-coqueiros-florianopolis,88080-010,366,,87,112,3,4,2,3,1,2,1992
https://www.quintoandar.com.br/condominio/boulevard-oriano-joao-paulo-florianopolis-6knzsrm9wk,Boulevard Oriano,boulevard-oriano-joao-paulo-florianopolis,88030-300,530,62,61,155,2,3,1,2,1,3,
https://www.quintoandar.com.br/condominio/servidao-miguel-jose-vieira-64-rio-tavares-florianopolis-9p18sx8r2k,,servidao-miguel-jose-vieira-64-rio-tavares-florianopolis,88048-378,,,25,25,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/estrada-cristovao-machado-de-campos-304-vargem-grande-florianopolis-p6js8yn2nk,,estrada-cristovao-machado-de-campos-304-vargem-grande-florianopolis,88052-600,,,62,62,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/residencial-colinas-de-jurere-jurere-florianopolis-pxnso7j63d,Residencial Colinas de Jurere,residencial-colinas-de-jurere-jurere-florianopolis,88053-505,,292,110,244,3,4,3,3,2,2,
https://www.quintoandar.com.br/condominio/servidao-papaterra-665-sao-joao-do-rio-vermelho-florianopolis-djrsvgz30k,,servidao-papaterra-665-sao-joao-do-rio-vermelho-florianopolis,88060-410,,,30,30,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/splendore-residenziale-joao-paulo-florianopolis-jpqmsyx04d,Splendore Residenziale,splendore-residenziale-joao-paulo-florianopolis,88030-300,700,,75,214,2,3,1,4,,3,2000
https://www.quintoandar.com.br/condominio/servidao-novas-palmeiras-953-sao-joao-do-rio-vermelho-florianopolis-k99s1z7qwk,,servidao-novas-palmeiras-953-sao-joao-do-rio-vermelho-florianopolis,88060-208,,,14,19,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/luiza-napoli-itacorubi-florianopolis-vk87snrn6p,Luiza Napoli,luiza-napoli-itacorubi-florianopolis,88034-100,680,113,68,95,2,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/costao-golf-residencial-ingleses-do-rio-vermelho-florianopolis-ndv7sev1vd,Costão Golf Residêncial,costao-golf-residencial-ingleses-do-rio-vermelho-florianopolis,88058-400,1300,100,197,197,3,4,4,7,1,4,
https://www.quintoandar.com.br/condominio/rua-sebastiao-l-da-silva-201-corrego-grande-florianopolis-8kojsov2jd,,rua-sebastiao-l-da-silva-201-corrego-grande-florianopolis,88037-400,,,113,113,3,3,3,3,2,2,
https://www.quintoandar.com.br/condominio/rua-manoel-severino-de-oliveira-345-lagoa-da-conceicao-florianopolis-pxnsomovxd,,rua-manoel-severino-de-oliveira-345-lagoa-da-conceicao-florianopolis,88062-120,790,150,46,79,1,2,1,2,1,1,2000
https://www.quintoandar.com.br/condominio/residencial-della-giustina-ii-ingleses-do-rio-vermelho-florianopolis-rdyosqqz4k,Residencial Della Giustina II,residencial-della-giustina-ii-ingleses-do-rio-vermelho-florianopolis,88058-522,300,,58,120,2,3,1,3,,1,
https://www.quintoandar.com.br/condominio/rua-manoel-mancelos-moura-402-canasvieiras-florianopolis-p18szzv9qk,,rua-manoel-mancelos-moura-402-canasvieiras-florianopolis,88054-030,450,94,40,90,1,3,1,2,1,1,2010
https://www.quintoandar.com.br/condominio/residencial-adao-vaz-ingleses-do-rio-vermelho-florianopolis-3keys3792p,Residencial Adão Vaz,residencial-adao-vaz-ingleses-do-rio-vermelho-florianopolis,88058-417,50,,55,55,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/residencial-arvoredo-ingleses-do-rio-vermelho-florianopolis-2drrs8o17d,Residencial Arvoredo,residencial-arvoredo-ingleses-do-rio-vermelho-florianopolis,88058-400,58,,42,90,2,3,1,2,,1,2010
https://www.quintoandar.com.br/condominio/nstay-joao-paulo-florianopolis-djrsvg6e2k,Nstay,nstay-joao-paulo-florianopolis,88030-415,,,30,272,1,4,1,5,1,4,
https://www.quintoandar.com.br/condominio/residencial-villa-di-padova-agronomica-florianopolis-p6js8m0g2k,Residencial Villa di Pádova,residencial-villa-di-padova-agronomica-florianopolis,88025-090,560,84,33,144,1,3,1,4,,2,2025
https://www.quintoandar.com.br/condominio/porto-principe-centro-florianopolis-9p18szr0nk,Porto Principe,porto-principe-centro-florianopolis,88010-120,700,96,81,120,2,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/servidao-solar-das-oliveiras-20-ingleses-do-rio-vermelho-florianopolis-2drrsqm4wd,,servidao-solar-das-oliveiras-20-ingleses-do-rio-vermelho-florianopolis,88058-494,,84,45,65,1,1,1,1,1,2,
https://www.quintoandar.com.br/condominio/residencial-estrela-capoeiras-florianopolis-8kojs1g00d,Residencial Estrela,residencial-estrela-capoeiras-florianopolis,88090-175,280,1,48,65,2,2,1,1,,1,2001
https://www.quintoandar.com.br/condominio/viva-trindade-trindade-florianopolis-k87s7jxnop,Viva Trindade,viva-trindade-trindade-florianopolis,88036-800,450,,30,50,1,1,1,1,,1,2024
https://www.quintoandar.com.br/condominio/sorrento-centro-florianopolis-ek99swnm7k,Sorrento,sorrento-centro-florianopolis,88020-001,829,50,80,163,2,3,1,3,1,1,
https://www.quintoandar.com.br/condominio/rodovia-joao-gualberto-soares-7604-ingleses-do-rio-vermelho-florianopolis-p0gs5jqe7k,,rodovia-joao-gualberto-soares-7604-ingleses-do-rio-vermelho-florianopolis,88060-000,,,59,59,1,1,1,1,1,1,
https://www.quintoandar.com.br/condominio/benvenuto-itacorubi-florianopolis-9d37sz8wnp,Benvenuto,benvenuto-itacorubi-florianopolis,88034-100,350,108,57,125,2,2,2,2,1,2,
https://www.quintoandar.com.br/condominio/residencial-nossa-sra-aparecida-ingleses-do-rio-vermelho-florianopolis-9d37sx64op,Residencial Nossa Sra Aparecida,residencial-nossa-sra-aparecida-ingleses-do-rio-vermelho-florianopolis,88058-460,150,26,60,75,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/rua-gentil-leandro-dos-santos-71-saco-dos-limoes-florianopolis-9p18s1oenk,,rua-gentil-leandro-dos-santos-71-saco-dos-limoes-florianopolis,88040-670,,10,27,64,1,1,1,1,,,
https://www.quintoandar.com.br/condominio/daux-residencial-ingleses-do-rio-vermelho-florianopolis-xplgs8jwok,Daux Residencial,daux-residencial-ingleses-do-rio-vermelho-florianopolis,88058-512,150,,12,235,1,3,1,3,1,2,
https://www.quintoandar.com.br/condominio/servidao-ciriaco-florentino-vieira-71a-barra-da-lagoa-florianopolis-d5zso7n2nd,,servidao-ciriaco-florentino-vieira-71a-barra-da-lagoa-florianopolis,88061-338,,,80,80,3,3,1,1,1,1,
https://www.quintoandar.com.br/condominio/montreal-trindade-florianopolis-djrsvo9enk,Montreal,montreal-trindade-florianopolis,88036-510,580,,68,80,2,2,2,3,1,2,
https://www.quintoandar.com.br/condominio/servidao-vicentina-custodia-santos-239-ingleses-do-rio-vermelho-florianopolis-drrsnrv7md,,servidao-vicentina-custodia-santos-239-ingleses-do-rio-vermelho-florianopolis,88058-293,,,68,85,2,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/ilha-do-sol-vargem-do-bom-jesus-florianopolis-9p6js9o85k,Ilha do Sol,ilha-do-sol-vargem-do-bom-jesus-florianopolis,88056-590,310,5,41,92,1,2,1,2,,2,
https://www.quintoandar.com.br/condominio/servidao-nossa-senhora-aparecida-70-ingleses-do-rio-vermelho-florianopolis-rdyoszm7mk,,servidao-nossa-senhora-aparecida-70-ingleses-do-rio-vermelho-florianopolis,88058-089,230,71,36,69,1,2,1,2,1,2,2019
https://www.quintoandar.com.br/condominio/rua-martinho-de-haro-678-ingleses-do-rio-vermelho-florianopolis-p0gsg55r9k,,rua-martinho-de-haro-678-ingleses-do-rio-vermelho-florianopolis,88058-540,560,,72,72,2,2,2,2,1,1,
https://www.quintoandar.com.br/condominio/rua-maria-pires-linhares-57-campeche-leste-florianopolis-p6jsj818yk,,rua-maria-pires-linhares-57-campeche-leste-florianopolis,88063-280,,,55,75,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/servidao-manoel-oleiro-dos-santos-225-ingleses-do-rio-vermelho-florianopolis-d5zso62qxd,,servidao-manoel-oleiro-dos-santos-225-ingleses-do-rio-vermelho-florianopolis,88058-206,,,120,120,3,3,2,2,2,2,
https://www.quintoandar.com.br/condominio/ivone-souza-canasvieiras-florianopolis-9pm8sj0zyk,Ivone Souza,ivone-souza-canasvieiras-florianopolis,88054-600,300,75,46,86,1,3,1,2,1,2,
https://www.quintoandar.com.br/condominio/victoria-residence-cidade-jardim-de-florianopolis-sao-jose-d5zso8w7zd,Victoria Residence,victoria-residence-cidade-jardim-de-florianopolis-sao-jose,88111-130,330,,20,106,2,3,1,2,1,2,2011
https://www.quintoandar.com.br/condominio/edificio-residencial-candela-canasvieiras-florianopolis-9dzqszq8od,Edifício Residencial Candela,edificio-residencial-candela-canasvieiras-florianopolis,88054-550,200,50,30,81,1,2,1,2,,2,
https://www.quintoandar.com.br/condominio/residencial-miramar-ingleses-do-rio-vermelho-florianopolis-4pxns6zx8d,Residencial Miramar,residencial-miramar-ingleses-do-rio-vermelho-florianopolis,88058-600,450,,42,84,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/parkside-cachoeira-do-bom-jesus-florianopolis-p0gs5ezzvk,Parkside,parkside-cachoeira-do-bom-jesus-florianopolis,88056-362,477,100,15,23,1,1,1,1,,1,
https://www.quintoandar.com.br/condominio/villa-luiza-estreito-florianopolis-xplgsy55mk,Villa Luiza,villa-luiza-estreito-florianopolis,88075-301,429,8,40,169,1,3,1,5,1,2,
https://www.quintoandar.com.br/condominio/rua-hoepcke-168-centro-florianopolis-k27sgnmxwp,,rua-hoepcke-168-centro-florianopolis,88010-130,850,200,44,87,1,2,1,2,,2,
https://www.quintoandar.com.br/condominio/servidao-oscar-raul-da-silva-285-trindade-florianopolis-1d47sj70rd,,servidao-oscar-raul-da-silva-285-trindade-florianopolis,88036-645,,,25,25,1,1,1,1,,,
https://www.quintoandar.com.br/condominio/thay-beach-home-spa-campeche-florianopolis-9dzqs8y0md,Thay Beach Home Spa,thay-beach-home-spa-campeche-florianopolis,88063-300,700,120,49,139,1,3,1,4,1,2,
https://www.quintoandar.com.br/condominio/mata-atlantica-centro-florianopolis-ed5zswyvxd,Mata Atlântica,mata-atlantica-centro-florianopolis,88015-430,900,306,122,146,3,4,2,4,2,2,
https://www.quintoandar.com.br/condominio/servidao-vicentina-custodia-santos-29-ingleses-do-rio-vermelho-florianopolis-9d37s9605p,,servidao-vicentina-custodia-santos-29-ingleses-do-rio-vermelho-florianopolis,88058-293,,,50,85,2,2,1,1,1,1,
https://www.quintoandar.com.br/condominio/rua-silvio-lopes-araujo-381-rio-tavares-florianopolis-plgsqm705k,,rua-silvio-lopes-araujo-381-rio-tavares-florianopolis,88048-391,450,205,70,78,1,2,1,2,1,1,
https://www.quintoandar.com.br/condominio/servidao-marinho-joao-do-rego-337-ingleses-do-rio-vermelho-florianopolis-kojs235l6d,,servidao-marinho-joao-do-rego-337-ingleses-do-rio-vermelho-florianopolis,88058-260,260,800,70,200,2,3,2,4,1,2,
https://www.quintoandar.com.br/condominio/ilha-do-frances-ilha-do-frances-florianopolis-6knzs9leqk,Ilha do Francês,ilha-do-frances-ilha-do-frances-florianopolis,88060-292,550,74,148,300,3,4,1,5,2,4,
https://www.quintoandar.com.br/condominio/residencial-catarina-i-ingleses-do-rio-vermelho-florianopolis-ek99s8xw9k,Residêncial Catarina I,residencial-catarina-i-ingleses-do-rio-vermelho-florianopolis,88058-327,,150,78,125,2,3,2,2,1,2,2013
https://www.quintoandar.com.br/condominio/miragem-ingleses-do-rio-vermelho-florianopolis-pm8sqw88nk,Miragem,miragem-ingleses-do-rio-vermelho-florianopolis,88058-522,390,280,73,143,2,3,1,4,,1,2021
https://www.quintoandar.com.br/condominio/cachoeira-class-cachoeira-do-bom-jesus-florianopolis-rdyos22qgk,Cachoeira Class,cachoeira-class-cachoeira-do-bom-jesus-florianopolis,88056-300,,110,70,122,2,3,2,2,1,2,
https://www.quintoandar.com.br/condominio/avenida-das-raias-711-jurere-florianopolis-pxnso41e5d,,avenida-das-raias-711-jurere-florianopolis,88053-400,815,1800,113,120,2,3,2,3,,1,
https://www.quintoandar.com.br/condominio/servidao-maria-tomasia-cabral-211-ingleses-norte-florianopolis-d37s5073xp,,servidao-maria-tomasia-cabral-211-ingleses-norte-florianopolis,88058-193,384,,35,65,1,2,1,1,1,1,
