url,name,address,neighborhood,latitude,longitude,amenities
https://www.quintoandar.com.br/condominio/daisy-gardens-residence-canasvieiras-florianopolis-9d37szz3lp,Condomínio Daisy Gardens Residence,"Rua Ranulpho José de Souza Sobrinho, 74",Canasvieiras,-27.431568145751953,-48.46932601928711,Espaço gourmet na área comum; Elevador; Gás encanado
https://www.quintoandar.com.br/condominio/dona-paulina-ingleses-do-rio-vermelho-florianopolis-p0gs55ezmk,Condomínio Dona Paulina,"Rua Paulina Marques dos Santos, 280",Ingleses,-27.449495315551758,-48.401641845703125,Rampas de acesso; Elevador; Vaga de garagem acessível; Churrasqueira; Corrimão; Piso tátil; Gás encanado
https://www.quintoandar.com.br/condominio/garota-de-ipanema-canasvieiras-florianopolis-xplgs5w8yk,Condomínio Garota de Ipanema,"Rua Heitor Bitencourt, 267",Canasvieiras,-27.42915153503418,-48.469825744628906,Vaga de garagem acessível; Espaço gourmet na área comum; Gás encanado; Corrimão
https://www.quintoandar.com.br/condominio/avenida-dos-salmoes-405-jurere-internacional-florianopolis-pxnsorv3rd,"Condomínio em Avenida dos Salmões, 405","Avenida dos Salmões, 405",Jurerê,-27.444503784179688,-48.502899169921875,Área verde; Academia; Elevador; Sauna; Brinquedoteca; Playground; Salão de jogos; Salão de festas; Vaga de garagem acessível; Corrimão; Rampas de acesso; Churrasqueira; Piscina; Piso tátil; Portaria 24h
https://www.quintoandar.com.br/condominio/la-fiorentina-abraao-florianopolis-k27sg6gq8p,Condomínio La Fiorentina,"Rua João Meirelles, 410",Itaguaçu,-27.61389923095703,-48.59273910522461,Churrasqueira; Gás encanado; Elevador; Piscina; Playground; Sauna; Salão de festas; Corrimão; Academia; Salão de jogos; Vaga de garagem acessível; Área verde; Rampas de acesso; Piso tátil
https://www.quintoandar.com.br/condominio/rua-felipe-neves-180-canto-florianopolis-p0gsg59nxk,"Condomínio em Rua Felipe Neves, 180","Rua Felipe Neves, 180",Jardim Atlântico,-27.588733673095703,-48.585147857666016,Portaria 24h
https://www.quintoandar.com.br/condominio/anna-teresia-centro-florianopolis-djrsv5wr1k,Condomínio Anna Teresia,"Rua Almirante Lamego, 683",Centro,-27.590089797973633,-48.56142807006836,Piso tátil; Elevador; Rampas de acesso; Corrimão; Salão de festas; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/residencial-orlando-sylvio-damiani-coqueiros-florianopolis-9p6jsn9glk,Residencial Orlando Sylvio Damiani,"Avenida Almirante Tamandaré, 748",Capoeiras,-27.602087020874023,-48.58189010620117,Gás encanado; Elevador; Salão de festas; Churrasqueira
https://www.quintoandar.com.br/condominio/rua-ranulpho-jose-de-souza-sobrinho-360-canasvieiras-florianopolis-plgsqg8eek,"Condomínio em Rua Ranulpho José de Souza Sobrinho, 360","Rua Ranulpho José de Souza Sobrinho, 360",Canasvieiras,-27.429643630981445,-48.46847915649414,Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/coliving-florianopolis-homecoolsuites-centro-florianopolis-kg3s831g2p,Condomínio Coliving Florianópolis  Homecoolsuites,"Rua Ernesto Stodieck, 199",Centro,-27.583045959472656,-48.5398063659668,Churrasqueira; Piscina; Área verde; Vaga de garagem acessível; Lavanderia no prédio; Corrimão
https://www.quintoandar.com.br/condominio/rua-bocaiuva-2245-centro-florianopolis-4pxnsx598d,"Condomínio em Rua Bocaiúva, 2245","Rua Bocaiúva, 2245",Centro,-27.58501625061035,-48.54680633544922,Elevador; Academia; Corrimão; Vaga de garagem acessível; Piso tátil; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-pedro-bunn-516-jardim-cidade-de-florianopolis-sao-jose-0d71s3o2wd,"Condomínio em Rua Pedro Bunn, 516","Rua Pedro Bunn, 516",Cidade Jardim de Florianópolis,-27.566701889038086,-48.61761474609375,Elevador; Salão de festas; Playground
https://www.quintoandar.com.br/condominio/edificio-maria-ines-coqueiros-florianopolis-9d37srym0p,Edifício Maria Inês,"Rua Capitão Euclídes de Castro, 323",Coqueiros,-27.603740692138672,-48.57703399658203,Churrasqueira; Corrimão; Piso tátil; Salão de festas
https://www.quintoandar.com.br/condominio/now-residence-estreito-florianopolis-p6js88yv1k,Condomínio Now Residence,"Rua Araci Vaz Callado, 1564",Coloninha,-27.59007453918457,-48.58949279785156,Corrimão; Rampas de acesso; Área verde; Academia; Playground; Vaga de garagem acessível; Brinquedoteca; Elevador; Piscina; Piso tátil; Salão de jogos; Salão de festas; Lavanderia no prédio; Gás encanado; Espaço gourmet na área comum; Quadra esportiva; Portaria 24h
https://www.quintoandar.com.br/condominio/cezanne-centro-florianopolis-3keysyy4vp,Condomínio Cezanne,"Rua Felipe Schmidt, 547",Centro,-27.59500503540039,-48.554954528808594,Elevador; Gás encanado; Portaria 24h
https://www.quintoandar.com.br/condominio/almirante-lamego-centro-florianopolis-ek99s3y6qk,Condomínio Almirante Lamego,"Rua Almirante Lamego, 1100",Centro,-27.58894920349121,-48.557212829589844,Salão de festas; Gás encanado; Elevador
https://www.quintoandar.com.br/condominio/residencial-riomaggiore-centro-florianopolis-jpqmse3vwd,Residencial Riomaggiore,"Rua Irmão Joaquim, 226",Centro,-27.589366912841797,-48.540706634521484,Salão de festas; Elevador; Academia; Piscina; Playground; Churrasqueira; Espaço gourmet na área comum; Gás encanado; Portaria 24h
https://www.quintoandar.com.br/condominio/desembargador-j-f-medeiros-centro-florianopolis-rp0gs6254k,Condomínio Desembargador J. F. Medeiros,"Rua Esteves Júnior, 29",Centro,-27.5943603515625,-48.55270767211914,Elevador; Salão de festas; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-natalicia-pereira-104-joao-paulo-florianopolis-k99s00e9rk,"Condomínio em Servidão Natalícia Pereira, 104","Servidão Natalícia Pereira, 104",João Paulo,-27.562231063842773,-48.51676940917969,Vaga de garagem acessível; Elevador; Salão de festas; Piscina; Academia; Rampas de acesso; Corrimão; Sauna; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-las-vegas-itacorubi-florianopolis-3keysqnonp,Residencial Las Vegas,"Rodovia Amaro Antônio Viêira, 2372",Itacorubi,-27.585094451904297,-48.497737884521484,Quadra esportiva; Playground; Churrasqueira; Gás encanado; Salão de festas
https://www.quintoandar.com.br/condominio/ilha-fettuccia-itacorubi-florianopolis-jpqmsq4nld,Condomínio Ilha Fettuccia,"Servidão do Palmeiras, 205",Itacorubi,-27.58772087097168,-48.49403762817383,Piscina; Salão de festas; Corrimão; Elevador; Rampas de acesso; Playground; Churrasqueira; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-julio-vieira-2214-joao-paulo-florianopolis-kojsvg2n6d,"Condomínio em Rua Júlio Viêira, 2214","Rua Júlio Viêira, 2214",João Paulo,-27.566133499145508,-48.51622772216797,Salão de jogos; Brinquedoteca; Área verde; Salão de festas; Elevador; Churrasqueira; Rampas de acesso; Corrimão; Vaga de garagem acessível; Piso tátil; Piscina; Playground; Academia; Portaria 24h
https://www.quintoandar.com.br/condominio/edificio-santorini-itacorubi-florianopolis-p6js8yn9ok,Edifício Santorini,"Rua Adolfo Gonçalves de Aguiar, 161",Itacorubi,-27.569765090942383,-48.51087951660156,Churrasqueira; Corrimão; Vaga de garagem acessível; Playground; Elevador; Piso tátil; Rampas de acesso; Salão de festas
https://www.quintoandar.com.br/condominio/alta-vista-agronomica-florianopolis-jpqms0l8nd,Condomínio Alta Vista,"Rua João Carvalho, 133",Agronômica,-27.580759048461914,-48.54228973388672,Playground; Salão de festas; Gás encanado; Piscina; Espaço gourmet na área comum; Elevador; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-salome-damasio-jaques-58-trindade-florianopolis-djrsvqmv1k,"Condomínio em Rua Salomé Damásio Jaques, 58","Rua Salomé Damásio Jaques, 58",Trindade,-27.593576431274414,-48.520870208740234,Lavanderia no prédio; Corrimão
https://www.quintoandar.com.br/condominio/residencial-michelin-corrego-grande-florianopolis-ek99slnjlk,Residencial Michelin,"Rua Sebastião L. da Silva, 170",Córrego Grande,-27.602893829345703,-48.5043830871582,Piscina; Elevador; Gás encanado; Salão de festas; Espaço gourmet na área comum; Corrimão; Piso tátil; Rampas de acesso; Churrasqueira; Vaga de garagem acessível; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-inga-mirim-210-alto-ribeirao-leste-florianopolis-d47s45vr3d,"Condomínio em Rua Ingá Mirim, 210","Rua Ingá Mirim, 210",Alto Ribeirão Leste,-27.70147132873535,-48.51819610595703,Elevador; Churrasqueira; Vaga de garagem acessível; Corrimão
https://www.quintoandar.com.br/condominio/servidao-joesi-guimaraes-da-silva-615-sao-joao-do-rio-vermelho-florianopolis-dw2s9e756d,"Condomínio em Servidão Joesi Guimarães da Silva, 615","Servidão Joesi Guimarães da Silva, 615",São João do Rio Vermelho,-27.47794532775879,-48.40910720825195,Área verde; Corrimão; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/servidao-portugalia-22-ingleses-do-rio-vermelho-florianopolis-kg3srr46rp,"Condomínio em Servidão Portugália, 22","Servidão Portugália, 22",Ingleses,-27.456552505493164,-48.40205383300781,Churrasqueira; Rampas de acesso; Área verde; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/rua-laurindo-januario-da-silveira-5198-lagoa-da-conceicao-florianopolis-kg3srrwllp,"Condomínio em Rua Laurindo Januário da Silveira, 5198","Rua Laurindo Januário da Silveira, 5198",Porto da Lagoa,-27.630708694458008,-48.47480773925781,Rampas de acesso; Área verde; Churrasqueira; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/residencial-santides-ingleses-do-rio-vermelho-florianopolis-jdjrs976yk,Residencial Santides,"Rua Santides Carmelindo de Amorim, 91",Ingleses,-27.447608947753906,-48.407867431640625,Vaga de garagem acessível; Corrimão
https://www.quintoandar.com.br/condominio/portugalia-3-ingleses-do-rio-vermelho-florianopolis-p0gs5gwywk,Condomínio portugalia 3,"Servidão Portugália, 0",Ingleses,-27.456682205200195,-48.404701232910156,Vaga de garagem acessível; Churrasqueira
https://www.quintoandar.com.br/condominio/avenida-campeche-2503-campeche-florianopolis-d71s6olxrd,"Condomínio em Avenida Campeche, 2503","Avenida Campeche, 2503",Rio Tavares,-27.6665096282959,-48.48161697387695,Brinquedoteca; Quadra esportiva; Rampas de acesso; Vaga de garagem acessível; Academia; Área verde; Playground; Piscina; Salão de jogos; Elevador; Salão de festas; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-orion-ingleses-do-rio-vermelho-florianopolis-p0gsg5rq2k,Residencial Órion,"Rua Maria Bazilicia Brito, 204",Ingleses,-27.427030563354492,-48.403892517089844,Elevador; Vaga de garagem acessível; Churrasqueira; Corrimão
https://www.quintoandar.com.br/condominio/rodovia-virgilio-varzea-4690-canasvieiras-florianopolis-8kojsn240d,"Condomínio em Rodovia Virgílio Várzea, 4690","Rodovia Virgílio Várzea, 4690",Canasvieiras,-27.438249588012695,-48.4644660949707,Churrasqueira; Piscina; Vaga de garagem acessível; Espaço gourmet na área comum; Lavanderia no prédio; Gás encanado; Área verde; Portaria 24h
https://www.quintoandar.com.br/condominio/travessa-dos-lambaris-157-ingleses-do-rio-vermelho-florianopolis-keys53jlqp,"Condomínio em Travessa dos Lambaris, 157","Travessa dos Lambaris, 157",Ingleses,-27.44133758544922,-48.408538818359375,Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/san-marino-ingleses-norte-florianopolis-9pm8sonrjk,Condomínio San Marino,"Avenida Lions Internacional, 303",Ingleses,-27.435354232788086,-48.40752029418945,Salão de festas; Gás encanado; Elevador; Churrasqueira; Espaço gourmet na área comum; Corrimão; Rampas de acesso; Piso tátil; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/residencial-augusto-deschamps-estreito-florianopolis-rdyosqyerk,Residencial Augusto Deschamps,"Rua Manoel de Oliveira Ramos, 147",Estreito,-27.58851432800293,-48.57889175415039,Piscina; Elevador; Salão de festas; Playground; Brinquedoteca; Corrimão; Vaga de garagem acessível; Rampas de acesso; Academia; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-abel-alvares-cabral-junior-676-ingleses-do-rio-vermelho-florianopolis-ed5zsmlx2d,"Condomínio em Rua Abel Álvares Cabral Júnior, 676","Rua Abel Álvares Cabral Júnior, 676",Ingleses,-27.422948837280273,-48.40732192993164,Corrimão; Elevador; Salão de festas; Gás encanado; Churrasqueira; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/os-poetas-estreito-florianopolis-1d47s7nvrd,Condomínio Os Poetas,"Rua Professora Áurea Cruz, 372",Capoeiras,-27.599689483642578,-48.581268310546875,Elevador; Playground; Salão de festas; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-parque-sao-jorge-itacorubi-florianopolis-9d37s6ex4p,Residencial Parque São Jorge,"Avenida Itamarati, 380",Itacorubi,-27.590869903564453,-48.498435974121094,Piscina; Elevador; Gás encanado; Salão de festas; Quadra esportiva; Playground; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/lemon-residence-saco-dos-limoes-florianopolis-6knzsz0v4k,Condomínio Lemon Residence,"Rua João Motta Espezim, 524",Saco dos Limões,-27.60787010192871,-48.53463363647461,Salão de jogos; Vaga de garagem acessível; Rampas de acesso; Lavanderia no prédio; Elevador; Piso tátil; Piscina; Corrimão; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/edificio-topazio-centro-florianopolis-9dzqs770gd,Edifício Topazio,"Rua Tiradentes, 224",Centro,-27.599546432495117,-48.54835891723633,Academia; Gás encanado; Elevador; Salão de festas; Espaço gourmet na área comum; Churrasqueira; Corrimão; Piso tátil; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/estrada-vereador-onildo-lemos-745-ingleses-do-rio-vermelho-florianopolis-rdyos82mxk,"Condomínio em Estrada Vereador Onildo Lemos, 745","Estrada Vereador Onildo Lemos, 745",Santinho,-27.449539184570312,-48.379493713378906,Corrimão; Churrasqueira
https://www.quintoandar.com.br/condominio/solar-da-serra-trindade-florianopolis-ed5zs19evd,Condomínio Solar da Serra,"Rua Douglas Seabra Levier, 140",Trindade,-27.595928192138672,-48.524330139160156,Elevador; Piso tátil; Lavanderia no prédio; Vaga de garagem acessível; Rampas de acesso; Corrimão
https://www.quintoandar.com.br/condominio/residencial-villa-rica-pantanal-florianopolis-2drrsg9ewd,Residencial Villa Rica,"Rua Deputado Antônio Edu Vieira, 1798",Pantanal,-27.601551055908203,-48.51671600341797,Elevador; Espaço gourmet na área comum; Gás encanado; Salão de festas; Churrasqueira
https://www.quintoandar.com.br/condominio/rua-doutor-claudio-americo-prates-302-campeche-central-florianopolis-pm8s5qjj3k,"Condomínio em Rua Doutor Cláudio Américo Prates, 302","Rua Doutor Cláudio Américo Prates, 302",Campeche,-27.683940887451172,-48.50063705444336,Piso tátil; Corrimão; Vaga de garagem acessível; Rampas de acesso
https://www.quintoandar.com.br/condominio/rua-recanto-do-sol-1467-ingleses-do-rio-vermelho-florianopolis-pxnsojjy1d,"Condomínio em Rua Recanto do Sol, 1467","Rua Recanto do Sol, 1467",Ingleses,-27.425212860107422,-48.40068435668945,Salão de festas; Elevador; Área verde; Piscina; Quadra esportiva; Corrimão; Salão de jogos; Rampas de acesso; Vaga de garagem acessível; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/edificio-ponta-do-sol-ingleses-norte-florianopolis-1d47sonj0d,Edifício Ponta do Sol,"Rua Abel Álvares Cabral Júnior, 152",Ingleses,-27.423322677612305,-48.4034309387207,Espaço gourmet na área comum; Churrasqueira; Salão de festas; Gás encanado; Área verde; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/edificio-antares-centro-florianopolis-9p6js9rjmk,Edifício Antares,"Avenida Jornalista Rubéns de Arruda Ramos, 2784",Agronômica,-27.582796096801758,-48.544166564941406,Espaço gourmet na área comum; Academia; Gás encanado; Churrasqueira; Elevador; Piscina; Salão de festas; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-verde-vale-vargem-do-bom-jesus-florianopolis-k87s7nvvxp,Residencial Verde Vale,"Estrada Anarolina Silveira Santos, 650",Cachoeira do Bom Jesus,-27.442026138305664,-48.422607421875,Corrimão; Piso tátil; Salão de festas; Elevador; Academia; Playground; Piscina; Rampas de acesso; Salão de jogos; Área verde; Brinquedoteca; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-jose-luis-vieira-45-jardim-atlantico-florianopolis-p0gs57z02k,"Condomínio em Rua José Luís Viêira, 45","Rua José Luís Viêira, 45",Jardim Atlântico,-27.581356048583984,-48.595947265625,Corrimão; Rampas de acesso; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/aguas-de-marco-ingleses-centro-florianopolis-9dzqs8wwld,Condomínio Águas de Março,"Rua das Gaivotas, 86",Ingleses,-27.43531608581543,-48.392822265625,Piscina; Playground; Elevador; Salão de festas; Churrasqueira; Corrimão; Vaga de garagem acessível; Lavanderia no prédio; Gás encanado; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-joao-meirelles-1415-abraao-florianopolis-3keysq734p,"Condomínio em Rua João Meirelles, 1415","Rua João Meirelles, 1415",Abraão,-27.60580062866211,-48.59538650512695,Elevador; Churrasqueira; Piscina; Playground; Quadra esportiva; Espaço gourmet na área comum; Gás encanado; Academia; Salão de festas; Portaria 24h
https://www.quintoandar.com.br/condominio/porto-das-escunas-centro-florianopolis-plgsq2vn7k,Condomínio Porto das Escunas,"Rua Desembargador Arno Hoeschl, 114",Centro,-27.591440200805664,-48.55693054199219,Salão de festas; Vaga de garagem acessível; Piso tátil; Elevador; Corrimão; Portaria 24h
https://www.quintoandar.com.br/condominio/servidao-sinfronio-jose-silveira-200-campeche-central-florianopolis-plgsq39nlk,"Condomínio em Servidão Sinfronio José Silveira, 200","Servidão Sinfronio José Silveira, 200",Rio Tavares,-27.66665267944336,-48.50178909301758,Corrimão; Vaga de garagem acessível; Churrasqueira
https://www.quintoandar.com.br/condominio/residencial-ilha-de-brumas-agronomica-florianopolis-9p6js7lv1k,Residencial Ilha de Brumas,"Rua Eduardo Nicolich, 33",Agronômica,-27.575855255126953,-48.531410217285156,Piscina; Vaga de garagem acessível; Elevador; Espaço gourmet na área comum; Corrimão; Piso tátil; Salão de festas; Churrasqueira; Gás encanado
https://www.quintoandar.com.br/condominio/residencial-d-vany-estreito-florianopolis-pxnsoqe7vd,Residencial D Vany,"Rua Gustavo Barroso, 229",Capoeiras,-27.59433937072754,-48.5867919921875,Salão de festas; Área verde; Vaga de garagem acessível; Elevador; Rampas de acesso; Piso tátil
https://www.quintoandar.com.br/condominio/rua-das-araras-380-lagoa-da-conceicao-florianopolis-8kojsoz3vd,"Condomínio em Rua das Ararás, 380","Rua das Ararás, 380",Lagoa da Conceição,-27.599918365478516,-48.46615219116211,Elevador; Piso tátil; Vaga de garagem acessível; Churrasqueira; Salão de festas; Rampas de acesso; Corrimão; Gás encanado
https://www.quintoandar.com.br/condominio/liberty-residence-campeche-central-florianopolis-jpqms868ld,Condomínio Liberty Residence,"Servidão Jacatirão-Açu, 101",Campeche,-27.67318344116211,-48.502098083496094,Corrimão; Brinquedoteca; Elevador; Piscina; Vaga de garagem acessível; Academia; Piso tátil; Churrasqueira; Rampas de acesso; Salão de festas; Espaço gourmet na área comum; Gás encanado; Playground; Portaria 24h
https://www.quintoandar.com.br/condominio/edificio-boulevard-toulon-jurere-florianopolis-1d47s721rd,Edifício Boulevard Toulon,"Alameda César Nascimento, 31",Jurerê,-27.44019889831543,-48.48391342163086,Vaga de garagem acessível; Corrimão; Salão de festas
https://www.quintoandar.com.br/condominio/rua-tupinamba-64-jardim-atlantico-florianopolis-dzqsnne20d,"Condomínio em Rua Tupinambá, 64","Rua Tupinambá, 64",Jardim Atlântico,-27.580846786499023,-48.5875358581543,Vaga de garagem acessível; Corrimão; Lavanderia no prédio
https://www.quintoandar.com.br/condominio/rua-bias-peixoto-201-itaguacu-florianopolis-wk27s98x7p,"Condomínio em Rua Bias Peixoto, 201","Rua Bias Peixoto, 201",Abraão,-27.607044219970703,-48.59016036987305,Elevador; Salão de festas
https://www.quintoandar.com.br/condominio/d-park-corrego-grande-florianopolis-9p18s77nzk,Condomínio D/park,"Rua Apeninos, 20",Córrego Grande,-27.60274314880371,-48.502254486083984,Piscina; Playground; Elevador; Academia; Churrasqueira; Gás encanado; Sauna; Espaço gourmet na área comum; Salão de festas
https://www.quintoandar.com.br/condominio/residencial-irma-dulce-ingleses-do-rio-vermelho-florianopolis-kg3s8y1ovp,Residencial Irma Dulce,"Rua Intendente João Nunes Vieira, 1650",Ingleses,-27.439245223999023,-48.394100189208984,Piscina; Rampas de acesso; Corrimão; Elevador; Churrasqueira; Vaga de garagem acessível; Salão de jogos; Playground
https://www.quintoandar.com.br/condominio/servidao-leonel-domingos-da-silva-302-ingleses-norte-florianopolis-dzqsgrw9qd,"Condomínio em Servidão Leonel Domingos da Silva, 302","Servidão Leonel Domingos da Silva, 302",Santinho,-27.44850730895996,-48.38242721557617,Churrasqueira; Corrimão; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/andressa-abraao-florianopolis-2drrs4zg0d,Condomínio Andressa,"Rua Médico Miguel Salles Cavalcanti, 118",Abraão,-27.608009338378906,-48.593318939208984,Elevador; Espaço gourmet na área comum; Salão de festas; Corrimão; Rampas de acesso; Gás encanado; Vaga de garagem acessível; Piso tátil; Portaria 24h
https://www.quintoandar.com.br/condominio/residencial-la-purpurata-itaguacu-florianopolis-wk27snyylp,Residencial La Purpurata,"Rua Bias Peixoto, 131",Abraão,-27.607284545898438,-48.59083938598633,Salão de festas; Churrasqueira; Elevador; Gás encanado
https://www.quintoandar.com.br/condominio/rua-victor-meirelles-70-centro-florianopolis-vk87svx2mp,"Condomínio em Rua Victor Meirelles, 70","Rua Victor Meirelles, 70",Centro,-27.598251342773438,-48.54900360107422,Elevador; Academia; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/isola-di-fiori-agronomica-florianopolis-4pxns5r3wd,Condomínio Isola di Fiori,"Rua Frei Caneca, 240",Agronômica,-27.581174850463867,-48.54322814941406,Elevador; Gás encanado; Corrimão; Salão de festas; Vaga de garagem acessível; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-felipe-schmidt-390-centro-florianopolis-pm8sq7ex3k,"Condomínio em Rua Felipe Schmidt, 390","Rua Felipe Schmidt, 390",Centro,-27.59540557861328,-48.55341339111328,Elevador; Piso tátil; Corrimão; Rampas de acesso
https://www.quintoandar.com.br/condominio/residencial-bianca-itacorubi-florianopolis-ek99srw6ek,Residencial Bianca,"Avenida Buriti, 680",Itacorubi,-27.591381072998047,-48.50013732910156,Piscina; Área verde; Quadra esportiva; Elevador; Academia; Salão de festas; Playground; Corrimão; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/serra-negra-itacorubi-florianopolis-9p18syqxnk,Condomínio Serra Negra,"Rua Vereador Ramon Filomeno, 183",Itacorubi,-27.590065002441406,-48.4997673034668,Playground; Salão de festas; Elevador; Gás encanado; Sauna; Churrasqueira; Academia; Piscina; Espaço gourmet na área comum; Portaria 24h
https://www.quintoandar.com.br/condominio/mansao-de-monte-carlo-agronomica-florianopolis-rp0gsnoe1k,Condomínio Mansao de Monte Carlo,"Rua Comandante Constantino Nicolau Spyrides, 3188",Agronômica,-27.579004287719727,-48.54359436035156,Espaço gourmet na área comum; Vaga de garagem acessível; Elevador; Gás encanado; Corrimão
https://www.quintoandar.com.br/condominio/villa-brunello-corrego-grande-florianopolis-ek99sv3wjk,Condomínio Villa Brunello,"Rua Maestro Aldo Krieger, 54",Córrego Grande,-27.601099014282227,-48.5004768371582,Elevador; Academia; Salão de festas; Gás encanado; Espaço gourmet na área comum; Churrasqueira
https://www.quintoandar.com.br/condominio/rua-jabuticabeira-do-sul-306-alto-ribeirao-leste-florianopolis-knzsygrnwk,"Condomínio em Rua Jabuticabeira do Sul, 306","Rua Jabuticabeira do Sul, 306",Alto Ribeirão Leste,-27.699609756469727,-48.51798629760742,Elevador; Lavanderia no prédio; Churrasqueira; Salão de festas; Área verde; Vaga de garagem acessível; Portaria 24h
https://www.quintoandar.com.br/condominio/rua-professor-emanoel-paulo-peluso-840-campeche-florianopolis-jdjrs4jznk,"Condomínio em Rua Professor Emanoel Paulo Peluso, 840","Rua Professor Emanoel Paulo Peluso, 840",Campeche,-27.69850730895996,-48.5016975402832,Churrasqueira; Vaga de garagem acessível
https://www.quintoandar.com.br/condominio/galapagos-lagoa-pequena-florianopolis-kg3s87690p,Condomínio Galápagos,"Rua Aroeira da Praia, 80",Rio Tavares,-27.654104232788086,-48.475242614746094,Churrasqueira; Rampas de acesso; Corrimão
https://www.quintoandar.com.br/condominio/terra-do-sol-ingleses-norte-florianopolis-8kojso74qd,Condomínio Terra do Sol,"Rua das Gaivotas, 2311",Ingleses,-27.419017791748047,-48.403770446777344,Quadra esportiva; Elevador; Piscina; Salão de festas; Playground; Churrasqueira; Portaria 24h
https://www.quintoandar.com.br/condominio/nao-tem-sao-joao-do-rio-vermelho-florianopolis-9dzqsw6ord,"Condomínio em Rodovia João Gualberto Soares, 6909","Rodovia João Gualberto Soares, 6909",São João do Rio Vermelho,-27.494386672973633,-48.419979095458984,Vaga de garagem acessível; Corrimão
https://www.quintoandar.com.br/condominio/servidao-luiza-maria-dos-santos-240-sao-joao-do-rio-vermelho-florianopolis-p0gs5q7ygk,"Condomínio em Servidão Luiza Maria dos Santos, 240","Servidão Luiza Maria dos Santos, 240",São João do Rio Vermelho,-27.507976531982422,-48.42129135131836,Churrasqueira; Lavanderia no prédio; Corrimão; Vaga de garagem acessível; Rampas de acesso
https://www.quintoandar.com.br/condominio/servidao-novas-palmeiras-522-ingleses-do-rio-vermelho-florianopolis-ndv7s302ld,"Condomínio em Servidão Novas Palmeiras, 522","Servidão Novas Palmeiras, 522",São João do Rio Vermelho,-27.47236442565918,-48.40572738647461,
https://www.quintoandar.com.br/condominio/rua-das-11-horas-355-sao-joao-do-rio-vermelho-florianopolis-6knzs7vxgk,"Condomínio em Rua das 11 Horas, 355","Rua das 11 Horas, 355",São João do Rio Vermelho,-27.479108810424805,-48.40721893310547,Espaço gourmet na área comum; Gás encanado
https://www.quintoandar.com.br/condominio/residencial-caminho-das-dunas-ingleses-do-rio-vermelho-florianopolis-ek99s980vk,Residencial Caminho das Dunas,"Travessa Nildo Neponoceno Fernandes, 148",Ingleses,-27.445911407470703,-48.4017448425293,Gás encanado; Churrasqueira; Vaga de garagem acessível; Espaço gourmet na área comum; Corrimão; Rampas de acesso; Piso tátil
https://www.quintoandar.com.br/condominio/solar-das-rendeiras-lagoa-da-conceicao-florianopolis-vk87s60mrp,Condomínio Solar das Rendeiras,"Avenida das Rendeiras, 372",Lagoa da Conceição,-27.60743522644043,-48.46089553833008,Churrasqueira; Lavanderia no prédio
https://www.quintoandar.com.br/condominio/refugio-do-rei-canasvieiras-florianopolis-7kg3s085jp,Condomínio Refúgio do Rei,"Servidão Celso Henrique Kolben Janczeski, 88",Canasvieiras,-27.42791175842285,-48.47072219848633,Espaço gourmet na área comum; Vaga de garagem acessível; Piso tátil; Churrasqueira; Gás encanado; Rampas de acesso; Elevador; Corrimão; Salão de festas
https://www.quintoandar.com.br/condominio/rua-mario-moura-134-cachoeira-do-bom-jesus-florianopolis-knzsyvvvnk,"Condomínio em Rua Mario Moura, 134","Rua Mario Moura, 134",Cachoeira do Bom Jesus,-27.424253463745117,-48.43962097167969,Vaga de garagem acessível; Lavanderia no prédio; Elevador; Piso tátil; Churrasqueira; Rampas de acesso; Corrimão
